токен,класс,норма,лог_ранг,степень,черешок,отн_черешок,лист,длинный лист,hapax в тексте,один в выборке,текст
"Ġ,",пункт,40.326458,3.6635616461296463,1,11.566961473234928,0.5911242975391482,True,False,False,False,39
Ġcard,смысл-редк,36.67415,6.985641817639208,1,20.934038740121085,1.0816578677937354,True,False,True,True,39
't,подслово,38.69992,3.6375861597263857,2,28.129847722726037,1.4534639725688363,False,False,False,False,39
't,подслово,39.203983,3.6375861597263857,1,12.32416776861588,0.6367874444306213,True,False,False,False,39
"Ġ,",пункт,40.070072,3.6635616461296463,2,8.444169852242878,0.43630867751094754,False,False,False,False,39
Ġare,служ,38.692207,3.091042453358316,4,23.66153487941328,1.2225870833678048,False,False,False,False,39
Ġor,служ,39.934563,3.367295829986474,1,25.307084730045293,1.3076123364916377,True,True,False,True,39
Ġand,служ,40.72188,1.791759469228055,1,13.600416216981083,0.7027309631453376,True,False,False,False,39
Ġthey,служ,36.722336,3.5263605246161616,4,14.336895373448163,0.7407847034650186,False,False,False,False,39
"Ġ,",пункт,41.420166,3.6635616461296463,2,22.438721903037166,1.1594045655002634,False,False,False,False,39
Ġwho,служ,37.909748,4.204692619390966,2,22.87823588289731,1.1821141706664147,False,False,False,False,39
Ġnot,служ,37.64526,3.4965075614664802,4,28.33236866762958,1.4639281919279084,False,False,False,True,39
Ġthrown,смысл-редк,36.860588,8.513185170018698,1,23.131296816337972,1.195189781784049,True,False,True,True,39
Ġunable,смысл-редк,38.317924,8.414274137408396,1,23.180826877136127,1.1977489907651593,True,False,True,True,39
Ġchanging,смысл-редк,37.453045,7.839525581704678,3,24.109176891807323,1.2457166624553342,False,False,True,True,39
Ġtime,смысл-част,36.357338,4.174387269895637,1,25.433612626406703,1.31415000924049,True,True,False,True,39
riages,подслово,36.827484,9.7066816015412,2,21.365578762115465,1.1039554600478043,False,False,True,True,39
Ġprostitution,смысл-редк,35.63118,9.435960853165286,1,21.34336476930418,1.1028076671924587,True,False,True,True,39
f,подслово,36.992516,6.139884552226255,1,23.912587534984045,1.235558927143377,True,False,True,True,39
Ġchance,смысл-част,36.47556,6.658011045870748,1,24.9905822357749,1.291258711787209,True,True,True,True,39
Ġevery,служ,36.98816,5.69035945432406,1,7.182245389748308,0.37110527646809954,True,False,False,False,39
Ġout,служ,37.412525,3.970291913552122,1,26.32070436914695,1.3599858737337978,True,True,False,True,39
Ġthey,служ,36.701324,3.5263605246161616,3,19.827367652234702,1.0244763795901248,False,False,False,False,39
Ġtra,смысл-редк,35.55617,9.037652264150466,1,24.44316161505388,1.2629735906624167,True,True,True,True,39
Ġlive,смысл-част,35.72467,6.4425401664681985,7,24.9905822357749,1.291258711787209,False,False,False,True,39
Ġwheels,смысл-редк,35.464424,9.03741453682259,4,25.165685072904846,1.3003062426438141,False,False,True,True,39
Ġgy,смысл-редк,35.404335,7.5411524551363085,2,24.26348336176689,1.2536896489084144,False,False,False,False,39
Ġand,служ,41.060627,1.791759469228055,2,15.833220727128282,0.8180995547309327,False,False,False,False,39
Ġare,служ,38.92951,3.091042453358316,2,23.006045874410955,1.1887180890320774,False,False,False,False,39
Ġin,служ,40.512383,2.0794415416798357,1,16.025472907552473,0.8280331889492443,True,False,False,False,39
Ġof,служ,38.38962,1.6094379124341003,4,22.833674539131355,1.1798116943653878,False,False,False,False,39
Ġwere,служ,38.764606,3.8918202981106265,2,18.78499840601912,0.9706173555235253,False,False,False,True,39
Ġand,служ,41.68062,1.791759469228055,3,15.833220727128282,0.8180995547309327,False,False,False,False,39
"Ġ,",пункт,40.026527,3.6635616461296463,1,10.055396451173307,0.5195604546365667,True,False,False,False,39
y,подслово,37.78295,5.187385805840755,1,12.428990419448821,0.6422036112011139,True,False,False,False,39
Ġ?,пункт,40.2519,6.6039438246004725,1,21.81643310374247,1.1272510195862115,True,False,True,True,39
Ġcurrent,смысл-част,36.074352,6.453624998892692,1,22.943482661307687,1.1854854595080904,True,False,True,True,39
Ġled,смысл-редк,37.040134,7.285506548522785,3,22.70989408606211,1.173415981497769,False,False,True,True,39
Ġwill,служ,38.23444,3.871201010907891,1,23.66153487941328,1.2225870833678048,True,False,True,True,39
ps,подслово,36.451057,7.501082124259871,1,25.25721634001949,1.3050356461025903,True,True,False,True,39
Ġgy,смысл-редк,35.41343,7.5411524551363085,2,13.21266462043071,0.6826959106471082,False,False,False,False,39
Ġfrom,служ,39.77143,3.4657359027997265,2,18.4975745892849,0.9557662206507292,False,False,False,False,39
Ġperson,смысл-част,36.053158,5.389071729816501,2,24.33300769916289,1.2572819584231285,False,False,False,True,39
Ġ.,пункт,40.043488,3.295836866004329,4,28.20084889472258,1.4571325898512457,False,False,False,False,39
Ġvery,служ,36.970222,4.553876891600541,3,24.20985035147234,1.2509184412939287,False,False,False,True,39
Ġthey,служ,37.478775,3.5263605246161616,1,12.595525779392883,0.6508084621133328,True,False,False,False,39
ockets,подслово,35.65953,9.706925073451831,1,22.889528127136828,1.1826976388150292,True,False,True,True,39
Ġstores,смысл-редк,35.425774,7.943427767876373,1,19.95906780704602,1.0312813019660587,True,False,True,True,39
Ġle,смысл-редк,36.157406,8.414052432496725,1,21.981699890664174,1.1357903235675424,True,False,True,True,39
Ġa,служ,38.63188,1.9459101490553132,3,24.03475364520882,1.2418712272180457,False,False,False,False,39
Ġfrom,служ,38.8652,3.4657359027997265,1,18.4833263311526,0.9550300158169425,True,False,False,False,39
Ġremoved,смысл-редк,38.027565,7.734996194022781,3,23.131296816337972,1.195189781784049,False,False,True,True,39
Ġpretty,смысл-част,37.151394,6.3835066348840055,1,24.20985035147234,1.2509184412939287,True,True,True,True,39
Ġmuch,служ,36.879776,4.787491742782046,2,22.49210308336279,1.1621627611073377,False,False,False,False,39
Ġat,служ,37.942955,3.4339872044851463,1,17.30607818840771,0.8942018243841503,True,False,False,False,39
ĠAnd,служ,39.64187,5.497168225293202,2,26.319637649847852,1.3599307565470513,False,False,True,True,39
Ġother,служ,36.689873,4.219507705176107,1,6.251304617494053,0.32300374081798605,True,False,False,False,39
Ġ),пункт,39.243385,5.303304908059076,1,28.24875901058527,1.4596080965804115,True,True,True,True,39
ĠHow,служ,40.387043,7.010311867307229,1,27.325662354691094,1.4119118649560571,True,True,True,True,39
Ġof,служ,38.885735,1.6094379124341003,2,26.32070436914695,1.3599858737337978,False,False,False,False,39
Ġillegal,смысл-редк,35.955772,8.088561805276234,2,22.253908953655507,1.1498553149590522,False,False,False,True,39
Ġmove,смысл-част,36.502186,6.186208623900494,2,21.07994187203074,1.0891966553408972,False,False,True,True,39
Ġrace,смысл-редк,34.843296,7.450660796211539,1,22.03837145694862,1.138718532801926,True,False,False,True,39
ĠPl,смысл-редк,37.05231,7.680637427560936,1,7.779345556877712,0.40195733046753424,True,False,False,False,39
Ġbiggest,смысл-редк,37.103645,7.790282380703483,1,16.643565307953914,0.8599699077170565,True,False,True,True,39
psy,подслово,35.8187,8.08886878916199,3,25.25721634001949,1.3050356461025903,False,False,False,True,39
Ġgeneral,смысл-част,36.232845,6.311734809152915,2,23.449696821414456,1.2116414505170627,False,False,False,False,39
"Ġ""",пункт,37.794567,3.2188758248682006,1,8.637281891271954,0.446286740462611,True,False,False,False,39
Ġgy,смысл-редк,35.598457,7.5411524551363085,1,13.21266462043071,0.6826959106471082,True,False,False,False,39
y,подслово,37.76487,5.187385805840755,5,25.006287100158907,1.2920701791936888,False,False,False,False,39
Ġthey,служ,36.564613,3.5263605246161616,7,26.497777438909438,1.369135206142164,False,False,False,False,39
Ġis,служ,40.02481,2.302585092994046,2,26.230687398567046,1.3553347136938527,False,False,False,True,39
Ġ.,пункт,40.305084,3.295836866004329,1,12.501743592364644,0.6459627540434616,True,False,False,False,39
Ġhands,смысл-част,37.31878,6.584791392385716,1,25.165685072904846,1.3003062426438141,True,True,True,True,39
ech,подслово,38.859047,8.871224644409553,1,22.884420605511448,1.1824337341275677,True,False,True,True,39
Ġin,служ,37.83612,2.0794415416798357,2,23.0053621018961,1.1886827586340758,False,False,False,False,39
Ġthem,служ,36.2689,4.276666119016055,2,16.719749608050407,0.8639063362593328,False,False,False,False,39
Ġstuff,смысл-редк,35.731037,7.048386408721883,2,22.103938641269796,1.1421063769571085,False,False,False,True,39
Ġstopped,смысл-редк,36.62953,7.331714969726466,3,23.028917437611668,1.189899858426503,False,False,False,False,39
"Ġ,",пункт,40.327587,3.6635616461296463,2,10.055396451173307,0.5195604546365667,False,False,False,False,39
Ġstate,смысл-част,36.053402,5.932245187448011,1,23.136996024321732,1.195484258795024,True,False,False,True,39
Ġthe,сток,26.366222,0.0,2,26.803963677987586,1.384955791869576,False,False,False,False,39
Ġup,служ,37.461517,4.143134726391533,4,24.04810865040142,1.2425612778394441,False,False,True,True,39
Ġall,служ,36.73712,4.07753744390572,1,24.49151893780495,1.2654722044878934,True,True,True,True,39
Ġby,служ,38.926315,3.5553480614894135,1,24.820267319510915,1.28245857190658,True,True,True,True,39
Ġdrugs,смысл-редк,35.367092,7.332369205929062,1,24.214171303578812,1.2511417040814083,True,True,True,True,39
Ġhuge,смысл-част,36.719757,6.634633357861686,2,23.32064887738166,1.2049735673761877,False,False,True,True,39
Ġthem,служ,36.310013,4.276666119016055,3,19.22229188637759,0.9932122278955781,False,False,False,False,39
Ġmuch,служ,38.913174,4.787491742782046,1,22.068051730160278,1.1402521069696345,True,False,False,False,39
Ġ.,пункт,39.939854,3.295836866004329,4,12.501743592364644,0.6459627540434616,False,False,False,False,39
Ġwas,служ,38.922516,2.8903717578961645,3,22.221165924033517,1.1481634887402468,False,False,False,False,39
ĠAll,служ,37.082973,6.220590170099739,5,27.325662354691094,1.4119118649560571,False,False,True,True,39
Ġcommunist,смысл-редк,36.01942,8.871084263978354,1,22.06435293412474,1.1400609908700194,True,False,True,True,39
Ġthem,служ,35.922554,4.276666119016055,3,15.52801655841878,0.8023297123958568,False,False,False,False,39
ĠEvery,служ,37.38097,7.490529402060711,1,24.398071244403543,1.2606437796411825,True,True,True,True,39
Ġn,смысл-част,37.27671,5.459585514144159,2,28.33236866762958,1.4639281919279084,False,False,False,False,39
Ġof,служ,31.998352,1.6094379124341003,2,26.803963677987586,1.384955791869576,False,False,False,False,39
Ġyou,служ,36.82202,2.4849066497880004,2,19.827367652234702,1.0244763795901248,False,False,False,False,39
Ġstopped,смысл-редк,36.576614,7.331714969726466,1,14.402492248467187,0.7441740817330077,True,False,False,False,39
Ġnight,смысл-част,36.622807,5.808142489980444,1,23.151283935768568,1.1962225125081594,True,False,True,True,39
Ġchange,смысл-част,36.910954,5.7899601708972535,2,21.07994187203074,1.0891966553408972,False,False,True,True,39
"Ġ""",пункт,38.903797,3.2188758248682006,2,28.24875901058527,1.4596080965804115,False,False,False,False,39
Ġas,служ,38.35623,3.044522437723423,1,26.232262640493985,1.3554161061497045,True,True,False,True,39
Ġlike,смысл-част,37.41409,4.248495242049359,1,20.286793200356964,1.0482148117656365,True,False,False,True,39
Ġthem,служ,35.785103,4.276666119016055,1,15.52801655841878,0.8023297123958568,True,False,False,False,39
Ġat,служ,38.38316,3.4339872044851463,1,17.341988276787237,0.8960572919368324,True,False,False,False,39
Ġtheir,служ,36.59925,3.828641396489095,2,19.509130060181043,1.0080331027076355,False,False,False,False,39
Ġand,служ,41.825844,1.791759469228055,2,26.319637649847852,1.3599307565470513,False,False,False,False,39
Ġfamily,смысл-част,34.843212,5.968707559985366,1,23.07687032318051,1.1923775750583894,True,False,True,True,39
Ġtheir,служ,36.554874,3.828641396489095,4,13.165781396381947,0.6802734632259763,False,False,False,False,39
Ġwhole,смысл-част,37.273464,6.522092798170152,1,20.86396762435636,1.078037306342937,True,False,True,True,39
Ġthe,служ,37.942192,0.0,1,12.767971284668024,0.659718689129825,True,False,False,False,39
Ġ.,пункт,40.23112,3.295836866004329,2,8.593016460686847,0.4439995539403136,False,False,False,False,39
Ġwindow,смысл-редк,35.552174,7.933796874815411,1,23.061262842661645,1.1915711394580142,True,False,True,True,39
Ġto,сток,26.168476,1.3862943611198906,1,1.1466513110685639,0.05924725886057761,True,False,False,False,39
ĠAlso,служ,38.824276,7.001245622069476,4,24.69794729526317,1.2761383191231208,False,False,True,True,39
Ġhigher,смысл-част,36.382023,6.295266001439646,1,25.20381015101459,1.3022761583017333,True,True,True,True,39
Ġare,служ,39.22831,3.091042453358316,2,18.78499840601912,0.9706173555235253,False,False,False,False,39
ĠIn,служ,39.294056,4.564348191467836,2,14.78981878566183,0.7641871714937972,False,False,False,False,39
Ġactually,смысл-част,38.79426,5.863631175598097,1,23.028917437611668,1.189899858426503,True,False,True,True,39
Ġdisgrace,смысл-редк,36.507805,9.706864211031315,1,22.70989408606211,1.173415981497769,True,False,True,True,39
Ġcommunity,смысл-редк,35.45332,7.272398392570047,2,22.214810536619364,1.147835107060785,False,False,True,True,39
il,подслово,37.479008,7.00033446027523,1,26.3319053320037,1.3605646253904309,True,True,True,True,39
Ġmeet,смысл-редк,36.36461,7.087573705557973,1,24.4626791819936,1.2639820596971125,True,True,True,True,39
Ġa,служ,38.4788,1.9459101490553132,1,15.438522445786218,0.7977055683282954,True,False,False,False,39
Ġeducation,смысл-редк,35.457546,7.085064293952548,3,22.943482661307687,1.1854854595080904,False,False,True,True,39
Ġsystem,смысл-част,35.51196,5.3706380281276624,2,23.136996024321732,1.195484258795024,False,False,True,True,39
Ġtraveling,смысл-редк,36.98327,9.22009266341886,1,21.91030623169697,1.13210142655674,True,False,True,True,39
Ġfrom,служ,38.668747,3.4657359027997265,2,24.04810865040142,1.2425612778394441,False,False,False,False,39
Ġin,служ,38.977226,2.0794415416798357,3,22.752681640457734,1.1756268064336652,False,False,False,False,39
Ġ.,пункт,39.953697,3.295836866004329,2,9.386581806169447,0.48500292697337327,False,False,False,False,39
Ġat,служ,38.193604,3.4339872044851463,7,26.232262640493985,1.3554161061497045,False,False,False,False,39
Ġother,служ,36.45463,4.219507705176107,3,24.33300769916289,1.2572819584231285,False,False,False,False,39
